,StartDate,A and I Trend,Overall Franchisee Trend,Deactivated Franchisee Trend,Active Franchisees
1910,2017-11-03 12:27:53+00:00,2237,2502,0,0
1911,2017-11-03 12:32:45+00:00,2238,2503,0,0
1912,2017-11-03 12:44:31+00:00,2239,2504,0,661
1913,2017-11-05 20:43:53+00:00,2240,2505,0,0
1914,2017-11-05 21:04:03+00:00,2241,2506,0,0
1915,2017-11-05 21:29:32+00:00,2242,2507,0,0
1916,2017-11-05 21:55:13+00:00,2243,2508,0,0
1917,2017-11-05 22:00:00+00:00,2244,2509,0,662
1918,2017-11-06 06:56:50+00:00,2245,2510,0,0
1919,2017-11-06 07:00:32+00:00,2246,2511,0,0
1920,2017-11-06 07:30:47+00:00,2247,2512,0,663
1921,2017-11-06 07:33:28+00:00,2248,2513,0,664
1922,2017-11-06 07:40:22+00:00,2249,2514,0,0
1923,2017-11-06 08:11:55+00:00,2250,2515,0,665
1924,2017-11-06 08:31:01+00:00,2251,2516,0,0
1925,2017-11-06 08:47:51+00:00,2252,2517,0,666
1926,2017-11-06 08:49:58+00:00,2253,2518,0,0
1927,2017-11-06 10:02:30+00:00,2254,2519,0,667
1928,2017-11-06 10:38:05+00:00,2255,2520,0,0
1929,2017-11-06 10:51:46+00:00,2256,2521,0,0
1930,2017-11-06 11:22:42+00:00,2257,2522,0,0
1931,2017-11-06 14:18:10+00:00,2258,2523,0,0
1932,2017-11-06 14:20:23+00:00,2259,2524,0,668
1933,2017-11-06 14:44:26+00:00,2260,2525,0,669
1934,2017-11-06 14:50:10+00:00,2261,2526,0,0
1935,2017-11-06 14:56:17+00:00,2262,2527,0,670
1936,2017-11-06 22:00:00+00:00,2260,0,273,0
1937,2017-11-07 06:20:23+00:00,2261,2528,0,0
1938,2017-11-07 06:33:01+00:00,2262,2529,0,0
1939,2017-11-07 06:47:34+00:00,2263,2530,0,671
1940,2017-11-07 06:58:20+00:00,2264,2531,0,0
1941,2017-11-07 09:07:15+00:00,2265,2532,0,0
1942,2017-11-07 09:52:04+00:00,2266,2533,0,0
1943,2017-11-07 09:57:18+00:00,2267,2534,0,0
1944,2017-11-07 10:02:48+00:00,2268,2535,0,0
1945,2017-11-07 10:08:47+00:00,2269,2536,0,0
1946,2017-11-07 11:28:30+00:00,2270,2537,0,0
1947,2017-11-07 11:44:47+00:00,2271,2538,0,672
1948,2017-11-07 12:00:17+00:00,2272,2539,0,0
1949,2017-11-07 13:15:32+00:00,2273,2540,0,673
1950,2017-11-07 13:22:26+00:00,2274,2541,0,674
1951,2017-11-07 13:28:57+00:00,2275,2542,0,0
1952,2017-11-07 13:31:39+00:00,2276,2543,0,675
1953,2017-11-08 07:32:15+00:00,2277,2544,0,0
1954,2017-11-08 07:34:44+00:00,2278,2545,0,0
1955,2017-11-08 07:51:52+00:00,2279,2546,0,0
1956,2017-11-08 07:58:11+00:00,2280,2547,0,676
1957,2017-11-08 09:01:29+00:00,2281,2548,0,0
1958,2017-11-08 09:36:55+00:00,2282,2549,0,677
1959,2017-11-08 09:43:05+00:00,2283,2550,0,678
1960,2017-11-08 09:45:14+00:00,2284,2551,0,0
1961,2017-11-08 09:47:32+00:00,2285,2552,0,679
1962,2017-11-08 09:49:34+00:00,2286,2553,0,680
1963,2017-11-08 09:53:28+00:00,2287,2554,0,0
1964,2017-11-08 09:57:31+00:00,2288,2555,0,681
1965,2017-11-08 10:00:00+00:00,2289,2556,0,682
1966,2017-11-08 10:20:09+00:00,2290,2557,0,683
1967,2017-11-08 10:27:00+00:00,2291,2558,0,0
1968,2017-11-08 10:31:49+00:00,2292,2559,0,0
1969,2017-11-08 10:34:19+00:00,2293,2560,0,0
1970,2017-11-08 10:36:41+00:00,2294,2561,0,0
1971,2017-11-08 10:41:04+00:00,2295,2562,0,684
1972,2017-11-08 10:43:13+00:00,2296,2563,0,685
1973,2017-11-08 10:45:27+00:00,2297,2564,0,686
1974,2017-11-08 10:47:25+00:00,2298,2565,0,0
1975,2017-11-08 10:50:16+00:00,2299,2566,0,0
1976,2017-11-08 10:56:26+00:00,2300,2567,0,0
1977,2017-11-08 11:00:10+00:00,2301,2568,0,0
1978,2017-11-08 12:43:11+00:00,2302,2569,0,687
1979,2017-11-08 12:48:34+00:00,2303,2570,0,688
1980,2017-11-08 12:51:48+00:00,2304,2571,0,689
1981,2017-11-08 22:00:00+00:00,2305,2572,0,0
1982,2017-11-09 09:19:42+00:00,2306,2573,0,0
1983,2017-11-09 10:13:00+00:00,2307,2574,0,0
1984,2017-11-09 11:13:52+00:00,2308,2575,0,0
1985,2017-11-09 12:54:10+00:00,2309,2576,0,0
1986,2017-11-09 22:00:00+00:00,2308,0,274,0
1987,2017-11-10 07:07:40+00:00,2309,2577,0,0
1988,2017-11-10 07:23:59+00:00,2310,2578,0,0
1989,2017-11-10 07:49:08+00:00,2311,2579,0,0
1990,2017-11-10 08:31:03+00:00,2312,2580,0,0
1991,2017-11-10 11:51:30+00:00,2313,2581,0,0
1992,2017-11-10 11:55:34+00:00,2314,2582,0,0
1993,2017-11-10 12:01:36+00:00,2315,2583,0,0
1994,2017-11-10 13:21:01+00:00,2316,2584,0,0
1995,2017-11-10 13:51:17+00:00,2317,2585,0,0
1996,2017-11-11 22:00:00+00:00,2316,0,275,0
1997,2017-11-12 13:14:39+00:00,2317,2586,0,690
1998,2017-11-13 12:39:11+00:00,2318,2587,0,0
1999,2017-11-13 12:51:15+00:00,2319,2588,0,0
2000,2017-11-13 13:08:05+00:00,2320,2589,0,0
2001,2017-11-13 22:00:00+00:00,2318,0,277,0
2002,2017-11-14 06:14:20+00:00,2319,2590,0,0
2003,2017-11-14 06:57:13+00:00,2320,2591,0,0
2004,2017-11-14 07:29:59+00:00,2321,2592,0,0
2005,2017-11-14 07:50:46+00:00,2322,2593,0,691
2006,2017-11-14 09:23:29+00:00,2323,2594,0,0
2007,2017-11-14 09:43:23+00:00,2324,2595,0,0
2008,2017-11-15 09:05:38+00:00,2325,2596,0,692
2009,2017-11-15 13:15:04+00:00,2326,2597,0,0
2010,2017-11-15 22:00:00+00:00,2323,0,280,0
2011,2017-11-16 08:49:46+00:00,2324,2598,0,693
2012,2017-11-16 09:01:06+00:00,2325,2599,0,0
2013,2017-11-16 13:28:06+00:00,2326,2600,0,0
2014,2017-11-16 22:00:00+00:00,2327,2601,0,0
2015,2017-11-17 13:34:49+00:00,2328,2602,0,0
2016,2017-11-17 13:43:07+00:00,2329,2603,0,0
2017,2017-11-19 22:00:00+00:00,2325,0,284,0
2018,2017-11-20 07:42:14+00:00,2326,2604,0,0
2019,2017-11-20 08:01:12+00:00,2327,2605,0,694
2020,2017-11-20 22:00:00+00:00,2328,2606,285,0
2021,2017-11-20 22:00:00+00:00,2327,2606,285,0
2022,2017-11-21 14:13:42+00:00,2328,2607,0,0
2023,2017-11-22 08:25:39+00:00,2329,2608,0,0
2024,2017-11-22 22:00:00+00:00,2328,0,286,0
2025,2017-11-24 06:46:11+00:00,2329,2609,0,0
2026,2017-11-24 06:51:56+00:00,2330,2610,0,0
2027,2017-11-24 06:55:09+00:00,2331,2611,0,0
2028,2017-11-24 06:58:14+00:00,2332,2612,0,0
2029,2017-11-24 07:01:03+00:00,2333,2613,0,0
2030,2017-11-24 07:03:37+00:00,2334,2614,0,0
2031,2017-11-26 22:00:00+00:00,2330,2615,290,0
2032,2017-11-26 22:00:00+00:00,2331,2615,290,0
2033,2017-11-27 22:00:00+00:00,2330,0,291,0
2034,2017-11-28 07:32:41+00:00,2331,2616,0,0
2035,2017-11-28 08:42:34+00:00,2332,2617,0,0
2036,2017-11-28 09:20:03+00:00,2333,2618,0,0
2037,2017-11-28 09:45:36+00:00,2334,2619,0,695
2038,2017-11-28 09:54:37+00:00,2335,2620,0,696
2039,2017-11-28 09:56:28+00:00,2336,2621,0,0
2040,2017-11-28 22:00:00+00:00,2337,2622,0,0
2041,2017-11-29 07:56:06+00:00,2338,2623,0,697
2042,2017-11-29 08:19:24+00:00,2339,2624,0,0
2043,2017-11-29 08:21:39+00:00,2340,2625,0,0
2044,2017-11-29 08:28:46+00:00,2341,2626,0,698
2045,2017-11-29 08:31:24+00:00,2342,2627,0,0
2046,2017-11-29 08:34:00+00:00,2343,2628,0,699
2047,2017-11-29 12:16:41+00:00,2344,2629,0,700
2048,2017-11-29 14:15:09+00:00,2345,2630,0,701
2049,2017-11-29 22:00:00+00:00,2336,0,300,0
2050,2017-11-30 22:00:00+00:00,2330,0,306,0
2051,2017-12-01 11:51:08+00:00,2331,2631,0,702
2052,2017-12-01 12:07:28+00:00,2332,2632,0,0
2053,2017-12-03 22:00:00+00:00,2321,0,319,0
2054,2017-12-04 12:33:32+00:00,2322,2633,0,703
2055,2017-12-04 14:45:43+00:00,2323,2634,0,0
2056,2017-12-04 22:00:00+00:00,2313,0,329,0
2057,2017-12-05 07:44:13+00:00,2314,2635,0,0
2058,2017-12-05 09:08:43+00:00,2315,2636,0,0
2059,2017-12-05 13:24:47+00:00,2316,2637,0,0
2060,2017-12-05 22:00:00+00:00,2304,0,341,0
2061,2017-12-06 08:46:03+00:00,2305,2638,0,0
2062,2017-12-06 20:32:36+00:00,2306,2639,0,704
2063,2017-12-07 08:20:37+00:00,2307,2640,0,0
2064,2017-12-07 10:52:15+00:00,2308,2641,0,0
2065,2017-12-07 16:40:56+00:00,2309,2642,0,705
2066,2017-12-07 17:18:37+00:00,2310,2643,0,0
2067,2017-12-07 18:53:01+00:00,2311,2644,0,706
2068,2017-12-07 19:04:51+00:00,2312,2645,0,0
2069,2017-12-07 19:13:16+00:00,2313,2646,0,0
2070,2017-12-07 19:41:34+00:00,2314,2647,0,0
2071,2017-12-07 19:50:38+00:00,2315,2648,0,0
2072,2017-12-07 19:57:36+00:00,2316,2649,0,707
2073,2017-12-08 06:16:15+00:00,2317,2650,0,0
2074,2017-12-08 12:47:03+00:00,2318,2651,0,0
2075,2017-12-08 12:50:17+00:00,2319,2652,0,0
2076,2017-12-09 22:00:00+00:00,2318,0,342,0
2077,2017-12-11 06:58:12+00:00,2319,2653,0,0
2078,2017-12-11 09:54:04+00:00,2320,2654,0,0
2079,2017-12-11 09:57:28+00:00,2321,2655,0,0
2080,2017-12-11 10:02:37+00:00,2322,2656,0,0
2081,2017-12-11 10:07:40+00:00,2323,2657,0,0
2082,2017-12-11 10:12:24+00:00,2324,2658,0,708
2083,2017-12-11 10:52:09+00:00,2325,2659,0,709
2084,2017-12-11 10:55:47+00:00,2326,2660,0,0
2085,2017-12-11 10:58:54+00:00,2327,2661,0,0
2086,2017-12-11 11:04:04+00:00,2328,2662,0,0
2087,2017-12-11 11:09:51+00:00,2329,2663,0,0
2088,2017-12-11 11:16:03+00:00,2330,2664,0,0
2089,2017-12-11 11:18:28+00:00,2331,2665,0,710
2090,2017-12-11 11:23:40+00:00,2332,2666,0,711
2091,2017-12-11 11:28:24+00:00,2333,2667,0,0
2092,2017-12-11 11:32:19+00:00,2334,2668,0,712
2093,2017-12-11 11:39:15+00:00,2335,2669,0,713
2094,2017-12-11 11:42:23+00:00,2336,2670,0,0
2095,2017-12-11 11:45:16+00:00,2337,2671,0,0
2096,2017-12-11 11:49:26+00:00,2338,2672,0,714
2097,2017-12-11 11:54:00+00:00,2339,2673,0,715
2098,2017-12-11 14:11:59+00:00,2340,2674,0,0
2099,2017-12-11 14:18:33+00:00,2341,2675,0,716
2100,2017-12-11 14:27:38+00:00,2342,2676,0,0
2101,2017-12-11 14:32:20+00:00,2343,2677,0,0
2102,2017-12-11 14:36:48+00:00,2344,2678,0,0
2103,2017-12-11 22:00:00+00:00,2342,0,344,0
2104,2017-12-12 07:01:15+00:00,2343,2679,0,0
2105,2017-12-12 08:43:43+00:00,2344,2680,0,0
2106,2017-12-12 09:49:42+00:00,2345,2681,0,0
2107,2017-12-12 12:40:33+00:00,2346,2682,0,717
2108,2017-12-12 22:00:00+00:00,2345,0,345,0
2109,2017-12-13 06:49:03+00:00,2346,2683,0,0
2110,2017-12-13 06:52:55+00:00,2347,2684,0,0
2111,2017-12-13 08:59:14+00:00,2348,2685,0,0
2112,2017-12-13 09:34:44+00:00,2349,2686,0,0
2113,2017-12-13 10:29:36+00:00,2350,2687,0,0
2114,2017-12-13 12:00:25+00:00,2351,2688,0,0
2115,2017-12-13 12:09:53+00:00,2352,2689,0,0
2116,2017-12-13 13:40:36+00:00,2353,2690,0,0
2117,2017-12-13 14:06:22+00:00,2354,2691,0,0
2118,2017-12-13 14:15:45+00:00,2355,2692,0,0
2119,2017-12-13 15:53:29+00:00,2356,2693,0,0
2120,2017-12-13 16:27:57+00:00,2357,2694,0,0
2121,2017-12-13 16:57:06+00:00,2358,2695,0,718
2122,2017-12-13 17:24:39+00:00,2359,2696,0,0
2123,2017-12-13 17:33:05+00:00,2360,2697,0,0
2124,2017-12-13 17:58:37+00:00,2361,2698,0,0
2125,2017-12-13 18:33:08+00:00,2362,2699,0,0
2126,2017-12-14 01:29:02+00:00,2363,2700,0,0
2127,2017-12-14 01:47:45+00:00,2364,2701,0,719
2128,2017-12-14 02:12:15+00:00,2365,2702,0,0
2129,2017-12-14 07:54:33+00:00,2366,2703,0,0
2130,2017-12-14 08:23:33+00:00,2367,2704,0,0
2131,2017-12-14 08:30:07+00:00,2368,2705,0,0
2132,2017-12-14 10:20:28+00:00,2369,2706,0,0
2133,2017-12-14 10:26:35+00:00,2370,2707,0,0
2134,2017-12-14 10:34:12+00:00,2371,2708,0,720
2135,2017-12-14 10:40:53+00:00,2372,2709,0,0
2136,2017-12-14 10:44:53+00:00,2373,2710,0,721
2137,2017-12-14 10:49:16+00:00,2374,2711,0,722
2138,2017-12-14 10:53:45+00:00,2375,2712,0,0
2139,2017-12-14 11:05:15+00:00,2376,2713,0,0
2140,2017-12-14 11:30:17+00:00,2377,2714,0,0
2141,2017-12-14 11:39:28+00:00,2378,2715,0,0
2142,2017-12-14 12:14:58+00:00,2379,2716,0,0
2143,2017-12-14 12:26:43+00:00,2380,2717,0,0
2144,2017-12-14 13:10:12+00:00,2381,2718,0,0
2145,2017-12-14 13:30:05+00:00,2382,2719,0,723
2146,2017-12-14 13:34:38+00:00,2383,2720,0,0
2147,2017-12-14 13:43:34+00:00,2384,2721,0,0
2148,2017-12-14 17:14:56+00:00,2385,2722,0,0
2149,2017-12-14 17:28:56+00:00,2386,2723,0,0
2150,2017-12-14 18:03:56+00:00,2387,2724,0,0
2151,2017-12-14 18:22:10+00:00,2388,2725,0,0
2152,2017-12-14 22:00:00+00:00,2384,0,349,0
2153,2017-12-14 22:15:14+00:00,2385,2726,0,0
2154,2017-12-14 22:31:05+00:00,2386,2727,0,724
2155,2017-12-15 06:24:34+00:00,2387,2728,0,0
2156,2017-12-15 07:53:50+00:00,2388,2729,0,0
2157,2017-12-15 07:55:36+00:00,2389,2730,0,725
2158,2017-12-15 08:03:07+00:00,2390,2731,0,0
2159,2017-12-15 08:11:22+00:00,2391,2732,0,0
2160,2017-12-15 08:56:37+00:00,2392,2733,0,0
2161,2017-12-15 09:10:01+00:00,2393,2734,0,0
2162,2017-12-15 09:17:03+00:00,2394,2735,0,0
2163,2017-12-15 09:24:23+00:00,2395,2736,0,726
2164,2017-12-15 12:08:33+00:00,2396,2737,0,0
2165,2017-12-17 22:00:00+00:00,2397,2738,350,0
2166,2017-12-17 22:00:00+00:00,2396,2738,350,0
2167,2017-12-18 12:31:55+00:00,2397,2739,0,0
2168,2017-12-19 15:05:07+00:00,2398,2740,0,727
2169,2017-12-19 15:19:17+00:00,2399,2741,0,0
2170,2017-12-19 15:49:03+00:00,2400,2742,0,0
2171,2017-12-19 15:59:04+00:00,2401,2743,0,0
2172,2017-12-19 16:24:34+00:00,2402,2744,0,0
2173,2017-12-19 22:00:00+00:00,2404,2746,0,0
2174,2017-12-29 08:11:59+00:00,2405,2747,0,0
2175,2017-12-29 08:28:20+00:00,2406,2748,0,0
2176,2017-12-29 09:40:17+00:00,2407,2749,0,0
2177,2017-12-29 09:49:05+00:00,2408,2750,0,0
2178,2017-12-29 10:01:20+00:00,2409,2751,0,0
2179,2017-12-29 22:00:00+00:00,2408,0,351,0
2180,2017-12-31 22:00:00+00:00,2401,0,358,0
2181,2018-01-01 22:00:00+00:00,2398,0,361,0
2182,2018-01-02 22:00:00+00:00,2397,0,362,0
2183,2018-01-04 22:00:00+00:00,2395,0,364,0
2184,2018-01-07 22:00:00+00:00,2390,0,369,0
2185,2018-01-08 22:00:00+00:00,2392,2753,0,0
2186,2018-01-09 22:00:00+00:00,2391,0,370,0
2187,2018-01-10 07:47:25+00:00,2392,2754,0,0
2188,2018-01-10 07:48:25+00:00,2393,2755,0,0
2189,2018-01-11 12:35:41+00:00,2394,2756,0,0
2190,2018-01-11 22:00:00+00:00,2395,2757,0,0
2191,2018-01-14 22:00:00+00:00,2398,2760,380,729
2192,2018-01-14 22:00:00+00:00,2388,2760,380,729
2193,2018-01-15 22:00:00+00:00,2393,2765,0,732
2194,2018-01-16 12:52:24+00:00,2394,2766,0,0
2195,2018-01-16 12:55:27+00:00,2395,2767,0,0
2196,2018-01-16 13:46:21+00:00,2396,2768,0,0
2197,2018-01-16 22:00:00+00:00,2393,2770,383,734
2198,2018-01-16 22:00:00+00:00,2395,2770,383,734
2199,2018-01-17 22:00:00+00:00,2393,2774,385,0
2200,2018-01-17 22:00:00+00:00,2397,2774,385,0
2201,2018-01-18 22:00:00+00:00,2398,2775,0,735
2202,2018-01-19 22:00:00+00:00,2399,2776,0,0
2203,2018-01-21 22:00:00+00:00,2398,2777,386,0
2204,2018-01-21 22:00:00+00:00,2399,2777,386,0
2205,2018-01-22 22:00:00+00:00,2400,2778,387,0
2206,2018-01-22 22:00:00+00:00,2399,2778,387,0
2207,2018-01-23 22:00:00+00:00,2400,2779,0,0
2208,2018-01-24 07:08:30+00:00,2401,2780,0,736
2209,2018-01-24 07:15:14+00:00,2402,2781,0,0
2210,2018-01-24 07:23:34+00:00,2403,2782,0,737
2211,2018-01-24 08:37:23+00:00,2404,2783,0,0
2212,2018-01-24 22:00:00+00:00,2401,0,390,0
2213,2018-01-25 22:00:00+00:00,2395,0,396,0
2214,2018-01-26 12:22:40+00:00,2396,2784,0,0
2215,2018-01-28 22:00:00+00:00,2395,0,397,0
2216,2018-01-29 10:48:22+00:00,2396,2785,0,738
2217,2018-01-29 22:00:00+00:00,2394,0,399,0
2218,2018-01-30 06:42:05+00:00,2395,2786,0,0
2219,2018-01-30 09:14:38+00:00,2396,2787,0,739
2220,2018-01-30 12:17:47+00:00,2397,2788,0,0
2221,2018-01-30 12:46:14+00:00,2398,2789,0,0
2222,2018-01-30 13:12:16+00:00,2399,2790,0,0
2223,2018-01-30 13:33:11+00:00,2400,2791,0,0
2224,2018-01-30 22:00:00+00:00,2395,2792,404,740
2225,2018-01-30 22:00:00+00:00,2396,2792,404,740
2226,2018-01-31 07:57:05+00:00,2397,2793,0,0
2227,2018-01-31 09:58:40+00:00,2398,2794,0,0
2228,2018-01-31 10:17:42+00:00,2399,2795,0,0
2229,2018-01-31 22:00:00+00:00,2391,2796,412,741
2230,2018-01-31 22:00:00+00:00,2392,2796,412,741
2231,2018-02-01 09:18:06+00:00,2393,2797,0,742
2232,2018-02-01 09:27:36+00:00,2394,2798,0,743
2233,2018-02-01 09:43:45+00:00,2395,2799,0,744
2234,2018-02-01 09:58:40+00:00,2396,2800,0,0
2235,2018-02-01 10:17:42+00:00,2397,2801,0,0
2236,2018-02-01 10:26:22+00:00,2398,2802,0,0
2237,2018-02-01 10:34:12+00:00,2399,2803,0,0
2238,2018-02-01 10:42:15+00:00,2400,2804,0,0
2239,2018-02-01 10:58:57+00:00,2401,2805,0,0
2240,2018-02-01 11:50:27+00:00,2402,2806,0,0
2241,2018-02-01 11:53:03+00:00,2403,2807,0,745
2242,2018-02-01 11:57:08+00:00,2404,2808,0,0
2243,2018-02-01 12:03:59+00:00,2405,2809,0,0
2244,2018-02-01 12:07:23+00:00,2406,2810,0,0
2245,2018-02-01 13:09:14+00:00,2407,2811,0,0
2246,2018-02-01 22:00:00+00:00,2404,2817,415,748
2247,2018-02-01 22:00:00+00:00,2410,2817,415,748
2248,2018-02-02 06:26:46+00:00,2411,2818,0,0
2249,2018-02-02 06:42:26+00:00,2412,2819,0,0
2250,2018-02-02 06:49:42+00:00,2413,2820,0,0
2251,2018-02-02 06:51:03+00:00,2414,2821,0,0
2252,2018-02-02 06:57:56+00:00,2415,2822,0,0
2253,2018-02-02 07:07:23+00:00,2416,2823,0,749
2254,2018-02-02 07:12:07+00:00,2417,2824,0,750
2255,2018-02-02 07:18:33+00:00,2418,2825,0,751
2256,2018-02-02 07:26:02+00:00,2419,2826,0,0
2257,2018-02-02 07:43:06+00:00,2420,2827,0,0
2258,2018-02-02 07:50:29+00:00,2421,2828,0,0
2259,2018-02-02 08:09:37+00:00,2422,2829,0,752
2260,2018-02-02 08:15:58+00:00,2423,2830,0,0
2261,2018-02-02 08:24:45+00:00,2424,2831,0,0
2262,2018-02-02 08:31:03+00:00,2425,2832,0,0
2263,2018-02-02 08:56:42+00:00,2426,2833,0,753
2264,2018-02-04 22:00:00+00:00,2423,0,418,0
2265,2018-02-05 12:14:26+00:00,2424,2834,0,0
2266,2018-02-05 12:20:09+00:00,2425,2835,0,0
2267,2018-02-05 12:25:36+00:00,2426,2836,0,0
2268,2018-02-05 22:00:00+00:00,2424,2837,420,0
2269,2018-02-05 22:00:00+00:00,2425,2837,420,0
2270,2018-02-06 06:56:25+00:00,2426,2838,0,0
2271,2018-02-06 09:13:25+00:00,2427,2839,0,0
2272,2018-02-06 09:55:40+00:00,2428,2840,0,754
2273,2018-02-06 10:05:12+00:00,2429,2841,0,0
2274,2018-02-06 13:11:12+00:00,2430,2842,0,0
2275,2018-02-06 14:57:23+00:00,2431,2843,0,755
2276,2018-02-06 22:00:00+00:00,2430,0,421,0
2277,2018-02-06 22:12:39+00:00,2431,2844,0,756
2278,2018-02-07 15:01:45+00:00,2432,2845,0,757
2279,2018-02-07 15:38:36+00:00,2433,2846,0,0
2280,2018-02-07 16:18:20+00:00,2434,2847,0,0
2281,2018-02-07 18:54:19+00:00,2435,2848,0,758
2282,2018-02-07 20:22:41+00:00,2436,2849,0,0
2283,2018-02-07 22:00:00+00:00,2435,0,422,0
2284,2018-02-08 05:23:12+00:00,2436,2850,0,0
2285,2018-02-08 07:00:48+00:00,2437,2851,0,0
2286,2018-02-08 07:40:10+00:00,2438,2852,0,759
2287,2018-02-08 08:20:21+00:00,2439,2853,0,760
2288,2018-02-08 08:45:10+00:00,2440,2854,0,0
2289,2018-02-08 10:06:15+00:00,2441,2855,0,0
2290,2018-02-08 12:23:58+00:00,2442,2856,0,0
2291,2018-02-08 12:57:59+00:00,2443,2857,0,0
2292,2018-02-08 13:31:15+00:00,2444,2858,0,761
2293,2018-02-08 22:00:00+00:00,2448,2862,0,764
2294,2018-02-09 07:54:21+00:00,2449,2863,0,0
2295,2018-02-09 08:10:04+00:00,2450,2864,0,0
2296,2018-02-09 08:26:20+00:00,2451,2865,0,0
2297,2018-02-09 08:45:30+00:00,2452,2866,0,0
2298,2018-02-09 09:00:46+00:00,2453,2867,0,0
2299,2018-02-09 09:25:31+00:00,2454,2868,0,0
2300,2018-02-11 22:00:00+00:00,2456,2870,425,0
2301,2018-02-11 22:00:00+00:00,2453,2870,425,0
2302,2018-02-12 22:00:00+00:00,2452,0,426,0
2303,2018-02-13 09:09:53+00:00,2453,2871,0,0
2304,2018-02-13 22:00:00+00:00,2449,2872,430,765
2305,2018-02-13 22:00:00+00:00,2450,2872,430,765
2306,2018-02-14 07:42:35+00:00,2451,2873,0,766
2307,2018-02-14 09:45:40+00:00,2452,2874,0,0
2308,2018-02-14 14:37:52+00:00,2453,2875,0,767
2309,2018-02-14 14:37:54+00:00,2457,2879,0,768
2310,2018-02-14 22:00:00+00:00,2454,2882,433,769
2311,2018-02-14 22:00:00+00:00,2457,2882,433,769
2312,2018-02-15 18:03:50+00:00,2458,2883,0,770
2313,2018-02-15 18:55:08+00:00,2459,2884,0,0
2314,2018-02-15 22:00:00+00:00,2456,2886,436,771
2315,2018-02-15 22:00:00+00:00,2458,2886,436,771
2316,2018-02-16 07:56:02+00:00,2459,2887,0,0
2317,2018-02-16 08:05:46+00:00,2460,2888,0,772
2318,2018-02-16 09:39:35+00:00,2461,2889,0,773
2319,2018-02-16 10:07:25+00:00,2462,2890,0,0
2320,2018-02-16 10:30:51+00:00,2463,2891,0,0
2321,2018-02-16 10:53:34+00:00,2464,2892,0,0
2322,2018-02-16 10:59:33+00:00,2465,2893,0,0
2323,2018-02-17 22:00:00+00:00,2466,2894,0,0
2324,2018-02-18 22:00:00+00:00,2452,2895,450,0
2325,2018-02-18 22:00:00+00:00,2453,2895,450,0
2326,2018-02-19 04:02:32+00:00,2454,2896,0,774
2327,2018-02-19 19:39:33+00:00,2455,2897,0,0
2328,2018-02-19 22:00:00+00:00,2460,2902,451,775
2329,2018-02-19 22:00:00+00:00,2459,2902,451,775
2330,2018-02-20 22:00:00+00:00,2460,2903,452,0
2331,2018-02-20 22:00:00+00:00,2459,2903,452,0
2332,2018-02-21 22:00:00+00:00,2453,0,458,0
2333,2018-02-22 08:24:07+00:00,2454,2904,0,776
2334,2018-02-22 12:04:07+00:00,2455,2905,0,0
2335,2018-02-22 12:04:09+00:00,2456,2906,0,0
2336,2018-02-22 12:56:09+00:00,2457,2907,0,0
2337,2018-02-22 13:34:02+00:00,2458,2908,0,0
2338,2018-02-22 13:52:27+00:00,2459,2909,0,0
2339,2018-02-22 15:19:03+00:00,2460,2910,0,0
2340,2018-02-22 15:23:45+00:00,2461,2911,0,0
2341,2018-02-22 22:00:00+00:00,2458,0,461,0
2342,2018-02-23 10:29:56+00:00,2459,2912,0,0
2343,2018-02-23 11:28:03+00:00,2460,2913,0,777
2344,2018-02-23 11:29:52+00:00,2461,2914,0,778
2345,2018-02-25 22:00:00+00:00,2459,0,463,0
2346,2018-02-26 10:27:50+00:00,2460,2915,0,779
2347,2018-02-26 13:49:00+00:00,2461,2916,0,0
2348,2018-02-26 14:17:38+00:00,2462,2917,0,0
2349,2018-02-26 16:28:34+00:00,2463,2918,0,780
2350,2018-02-26 17:00:51+00:00,2464,2919,0,781
2351,2018-02-26 20:35:58+00:00,2465,2920,0,0
2352,2018-02-26 20:55:22+00:00,2466,2921,0,0
2353,2018-02-26 21:32:49+00:00,2467,2922,0,0
2354,2018-02-27 07:54:27+00:00,2468,2923,0,0
2355,2018-02-27 08:39:48+00:00,2469,2924,0,0
2356,2018-02-28 07:31:32+00:00,2470,2925,0,0
2357,2018-02-28 09:32:56+00:00,2471,2926,0,0
2358,2018-02-28 22:00:00+00:00,2465,0,469,0
2359,2018-03-01 08:50:09+00:00,2466,2927,0,0
2360,2018-03-01 22:00:00+00:00,2464,2931,471,782
2361,2018-03-01 22:00:00+00:00,2468,2931,471,782
2362,2018-03-02 20:28:36+00:00,2469,2932,0,0
2363,2018-03-03 22:00:00+00:00,2468,0,473,0
2364,2018-03-04 22:00:00+00:00,2472,2936,476,783
2365,2018-03-04 22:00:00+00:00,2469,2936,476,783
2366,2018-03-05 09:57:12+00:00,2470,2937,0,784
2367,2018-03-05 10:34:54+00:00,2471,2938,0,0
2368,2018-03-05 11:20:24+00:00,2472,2939,0,785
2369,2018-03-05 13:03:08+00:00,2473,2940,0,0
2370,2018-03-05 13:09:02+00:00,2474,2941,0,0
2371,2018-03-05 13:15:10+00:00,2475,2942,0,0
2372,2018-03-05 13:21:56+00:00,2476,2943,0,0
2373,2018-03-05 22:00:00+00:00,2482,2949,477,786
2374,2018-03-05 22:00:00+00:00,2481,2949,477,786
2375,2018-03-06 10:00:00+00:00,2482,2950,0,787
